index	original	background	difference
359	1638	271	1367
360	1695	264	1431
361	1762	274	1488
362	1783	267	1516
363	1743	268	1475
364	1731	271	1460
365	1764	278	1486
366	1754	281	1473
367	1746	288	1458
368	1742	290	1452
369	1759	290	1469
370	1772	284	1488
371	1757	274	1483
372	1765	273	1492
373	1755	277	1478
374	1761	282	1479
375	1790	281	1509
376	1779	274	1505
377	1837	274	1563
378	1853	279	1574
379	1827	282	1545
380	1823	271	1552
381	1812	288	1524
382	1835	285	1550
383	1828	270	1558
384	1831	264	1567
385	1874	274	1600
386	1874	280	1594
387	1885	280	1605
388	1896	273	1623
389	1902	280	1622
390	1850	286	1564
391	1845	279	1566
392	1876	282	1594
393	1907	279	1628
394	1888	273	1615
395	1909	282	1627
396	1902	278	1624
397	1925	278	1647
398	1930	274	1656
399	1963	286	1677
400	1939	284	1655
401	1959	276	1683
402	1955	278	1677
403	1930	284	1646
404	1934	275	1659
405	1989	273	1716
406	1964	273	1691
407	1984	276	1708
408	2001	273	1728
409	2015	265	1750
410	1993	272	1721
411	2022	281	1741
412	2054	287	1767
413	2020	281	1739
414	2004	279	1725
415	2019	271	1748
416	2024	278	1746
417	2066	282	1784
418	2029	279	1750
419	2033	273	1760
420	2038	271	1767
421	2082	269	1813
422	2070	278	1792
423	2086	286	1800
424	2051	283	1768
425	2098	284	1814
426	2090	287	1803
427	2067	288	1779
428	2077	285	1792
429	2100	283	1817
430	2082	275	1807
431	2094	276	1818
432	2098	281	1817
433	2051	276	1775
434	2093	274	1819
435	2109	281	1828
436	2116	276	1840
437	2119	276	1843
438	2122	282	1840
439	2158	284	1874
440	2158	280	1878
441	2156	286	1870
442	2156	289	1867
443	2176	284	1892
444	2162	277	1885
445	2143	286	1857
446	2116	279	1837
447	2137	283	1854
448	2182	284	1898
449	2179	281	1898
450	2166	282	1884
451	2195	281	1914
452	2194	267	1927
453	2195	278	1917
454	2200	284	1916
455	2202	287	1915
456	2176	282	1894
457	2200	277	1923
458	2222	273	1949
459	2221	277	1944
460	2209	284	1925
461	2195	281	1914
462	2222	279	1943
463	2282	279	2003
464	2286	277	2009
465	2298	281	2017
466	2284	279	2005
467	2326	276	2050
468	2267	263	2004
469	2293	299	1994
470	2294	281	2013
471	2281	281	2000
472	2294	283	2011
473	2277	280	1997
474	2262	279	1983
475	2314	280	2034
476	2263	277	1986
477	2305	274	2031
478	2326	268	2058
479	2356	272	2084
480	2341	278	2063
481	2321	278	2043
482	2324	279	2045
483	2322	284	2038
484	2301	281	2020
