index	original	background	difference
361	1664	274	1390
362	1650	267	1383
363	1677	268	1409
364	1692	271	1421
365	1652	278	1374
366	1657	281	1376
367	1686	288	1398
368	1678	290	1388
369	1700	290	1410
370	1653	284	1369
371	1662	274	1388
372	1662	273	1389
373	1695	277	1418
374	1705	282	1423
375	1660	281	1379
376	1731	274	1457
377	1734	274	1460
378	1709	279	1430
379	1728	282	1446
380	1725	271	1454
381	1774	288	1486
382	1793	285	1508
383	1754	270	1484
384	1778	264	1514
385	1792	274	1518
386	1761	280	1481
387	1763	280	1483
388	1768	273	1495
389	1824	280	1544
390	1797	286	1511
391	1806	279	1527
392	1812	282	1530
393	1832	279	1553
394	1831	273	1558
395	1833	282	1551
396	1801	278	1523
397	1831	278	1553
398	1842	274	1568
399	1845	286	1559
400	1816	284	1532
401	1832	276	1556
402	1850	278	1572
403	1873	284	1589
404	1886	275	1611
405	1885	273	1612
406	1877	273	1604
407	1905	276	1629
408	1904	273	1631
409	1925	265	1660
410	1930	272	1658
411	1922	281	1641
412	1942	287	1655
413	1928	281	1647
414	1967	279	1688
415	1947	271	1676
416	1951	278	1673
417	1945	282	1663
418	1955	279	1676
419	1930	273	1657
420	1929	271	1658
421	1948	269	1679
422	1961	278	1683
423	1970	286	1684
424	1972	283	1689
425	1956	284	1672
426	2013	287	1726
427	2013	288	1725
428	2030	285	1745
429	2034	283	1751
430	2045	275	1770
431	2043	276	1767
432	2060	281	1779
433	2024	276	1748
434	2033	274	1759
435	2045	281	1764
436	2073	276	1797
437	2077	276	1801
438	2097	282	1815
439	2114	284	1830
440	2116	280	1836
441	2090	286	1804
442	2091	289	1802
443	2110	284	1826
444	2119	277	1842
445	2116	286	1830
446	2137	279	1858
447	2097	283	1814
448	2120	284	1836
449	2108	281	1827
450	2139	282	1857
451	2148	281	1867
452	2156	267	1889
453	2163	278	1885
454	2157	284	1873
455	2139	287	1852
456	2169	282	1887
457	2234	277	1957
458	2270	273	1997
459	2184	277	1907
460	2139	284	1855
461	2191	281	1910
462	2199	279	1920
463	2220	279	1941
464	2244	277	1967
465	2247	281	1966
466	2257	279	1978
467	2228	276	1952
468	2241	263	1978
469	2213	299	1914
470	2200	281	1919
471	2233	281	1952
472	2221	283	1938
473	2247	280	1967
474	2278	279	1999
475	2281	280	2001
476	2288	277	2011
477	2266	274	1992
478	2240	268	1972
479	2273	272	2001
480	2346	278	2068
481	2354	278	2076
482	2329	279	2050
483	2334	284	2050
484	2319	281	2038
485	2333	273	2060
486	2282	271	2011
487	2311	280	2031
488	2345	287	2058
489	2325	289	2036
490	2364	291	2073
491	2335	290	2045
492	2304	283	2021
493	2300	275	2025
494	2344	282	2062
495	2421	288	2133
496	2425	283	2142
497	2366	275	2091
498	2381	272	2109
499	2350	278	2072
500	2347	279	2068
501	2348	279	2069
502	2358	276	2082
503	2376	282	2094
504	2348	282	2066
505	2355	284	2071
506	2340	279	2061
507	2353	285	2068
508	2333	281	2052
509	2344	276	2068
510	2422	275	2147
511	2438	276	2162
512	2393	277	2116
513	2411	280	2131
514	2390	277	2113
515	2411	276	2135
516	2440	277	2163
517	2463	281	2182
518	2421	284	2137
519	2424	287	2137
520	2442	288	2154
521	2443	285	2158
522	2521	283	2238
523	2517	290	2227
524	2485	282	2203
525	2436	273	2163
526	2441	278	2163
527	2457	276	2181
528	2460	278	2182
529	2448	285	2163
530	2427	280	2147
531	2438	280	2158
532	2492	289	2203
533	2507	282	2225
534	2433	270	2163
535	2487	272	2215
536	2457	274	2183
537	2428	290	2138
538	2528	285	2243
539	2533	281	2252
540	2502	281	2221
541	2508	281	2227
542	2504	287	2217
543	2458	283	2175
544	2501	277	2224
545	2507	285	2222
546	2492	276	2216
547	2484	285	2199
548	2493	293	2200
549	2486	285	2201
550	2522	284	2238
551	2583	285	2298
552	2553	285	2268
553	2547	276	2271
554	2513	278	2235
555	2485	282	2203
556	2560	269	2291
557	2585	287	2298
558	2575	284	2291
559	2584	287	2297
560	2579	287	2292
561	2549	283	2266
562	2562	280	2282
563	2584	277	2307
564	2611	282	2329
565	2656	293	2363
566	2624	285	2339
567	2625	280	2345
568	2644	272	2372
569	2621	276	2345
570	2647	282	2365
571	2608	295	2313
572	2697	293	2404
573	2721	289	2432
574	2656	285	2371
575	2663	281	2382
576	2666	282	2384
577	2638	272	2366
578	2665	276	2389
579	2657	267	2390
580	2666	272	2394
581	2693	272	2421
582	2704	274	2430
583	2676	285	2391
584	2714	273	2441
585	2741	274	2467
586	2775	280	2495
587	2801	287	2514
588	2779	279	2500
589	2749	278	2471
590	2752	283	2469
591	2751	283	2468
592	2801	280	2521
593	2815	277	2538
594	2865	278	2587
595	2853	281	2572
596	2822	279	2543
597	2846	281	2565
598	2886	276	2610
599	2874	282	2592
600	2867	284	2583
601	2847	285	2562
602	2892	283	2609
603	2969	281	2688
604	2926	268	2658
605	2891	272	2619
606	2898	270	2628
607	2916	274	2642
608	2967	276	2691
609	2968	281	2687
610	2984	276	2708
611	2971	280	2691
612	2979	284	2695
613	2983	286	2697
614	3004	282	2722
615	3046	275	2771
616	3088	277	2811
617	3083	271	2812
618	3088	267	2821
619	3071	283	2788
620	3092	277	2815
621	3086	284	2802
622	3099	282	2817
623	3141	279	2862
624	3112	286	2826
625	3051	289	2762
626	3146	280	2866
627	3199	281	2918
628	3172	272	2900
629	3229	270	2959
630	3143	272	2871
631	3172	278	2894
632	3236	273	2963
633	3245	277	2968
634	3284	281	3003
