index	original	background	difference
398	443	349	94
399	426	353	73
400	426	357	69
401	421	356	65
402	450	358	92
403	449	351	98
404	445	354	91
405	437	346	91
406	439	348	91
407	451	351	100
408	456	362	94
409	452	368	84
410	445	362	83
411	468	360	108
412	457	364	93
413	442	366	76
414	444	359	85
415	434	357	77
416	415	370	45
417	416	364	52
418	443	365	78
419	452	367	85
420	441	367	74
421	444	359	85
422	422	363	59
423	430	358	72
424	425	368	57
425	428	362	66
426	428	354	74
427	448	349	99
428	449	356	93
429	460	359	101
430	469	357	112
431	474	354	120
432	469	351	118
433	456	359	97
434	442	357	85
435	465	352	113
436	463	356	107
437	470	358	112
438	470	355	115
439	465	349	116
440	454	351	103
441	437	357	80
442	447	358	89
443	447	358	89
444	448	363	85
445	461	363	98
446	455	355	100
447	435	346	89
448	458	345	113
449	460	350	110
450	460	346	114
451	469	359	110
452	440	361	79
453	430	357	73
454	424	358	66
455	425	351	74
456	455	352	103
457	457	359	98
458	430	360	70
459	423	353	70
460	448	355	93
461	433	357	76
462	440	364	76
463	461	357	104
464	433	349	84
465	436	360	76
466	432	362	70
467	448	355	93
468	471	352	119
469	452	358	94
470	436	361	75
471	432	354	78
472	458	349	109
473	466	347	119
474	486	360	126
475	460	365	95
476	459	369	90
477	441	363	78
478	421	356	65
479	429	357	72
480	449	341	108
481	457	352	105
482	431	356	75
483	438	358	80
484	435	353	82
485	452	353	99
486	466	357	109
487	454	366	88
488	463	349	114
489	444	351	93
490	438	352	86
491	453	347	106
492	460	347	113
493	456	351	105
494	459	348	111
495	482	345	137
496	471	353	118
497	440	355	85
498	432	359	73
499	444	352	92
500	446	356	90
501	440	349	91
502	445	349	96
503	447	345	102
504	460	348	112
505	456	352	104
506	429	346	83
507	466	340	126
508	465	341	124
509	443	346	97
510	457	355	102
511	470	350	120
512	451	340	111
513	456	342	114
514	457	350	107
515	424	353	71
516	407	354	53
517	438	353	85
518	433	351	82
519	446	352	94
520	454	341	113
521	441	340	101
522	460	348	112
523	459	351	108
524	449	354	95
525	464	351	113
526	460	350	110
527	445	344	101
528	482	349	133
529	465	350	115
530	454	343	111
531	457	337	120
532	458	345	113
533	434	346	88
534	429	343	86
535	434	345	89
536	429	358	71
537	458	345	113
538	443	347	96
539	439	357	82
540	460	348	112
541	459	345	114
542	452	350	102
543	451	343	108
544	456	344	112
545	481	347	134
546	467	351	116
547	453	349	104
548	470	352	118
549	467	342	125
550	471	338	133
551	466	342	124
552	459	346	113
553	465	341	124
554	467	346	121
555	438	341	97
556	444	348	96
557	464	347	117
558	465	341	124
559	455	344	111
560	467	342	125
561	476	349	127
562	486	346	140
563	482	343	139
564	476	342	134
565	475	342	133
566	476	344	132
567	486	348	138
568	492	352	140
569	495	348	147
570	517	335	182
571	506	332	174
572	483	347	136
573	466	352	114
574	472	360	112
575	491	357	134
576	494	356	138
577	492	345	147
578	506	341	165
579	493	344	149
580	482	348	134
581	497	348	149
582	507	344	163
583	465	337	128
584	489	328	161
585	532	348	184
586	514	345	169
587	514	342	172
588	509	349	160
589	535	345	190
590	556	349	207
591	542	353	189
592	508	338	170
593	514	343	171
594	515	339	176
595	546	339	207
596	542	340	202
597	535	341	194
598	517	343	174
599	561	348	213
600	555	344	211
601	521	346	175
602	529	343	186
603	559	352	207
604	551	349	202
605	536	345	191
606	545	352	193
607	535	348	187
608	548	337	211
609	551	334	217
610	551	346	205
611	577	345	232
612	604	334	270
613	582	338	244
614	577	342	235
615	564	342	222
616	563	341	222
617	567	342	225
618	595	335	260
619	601	337	264
620	595	349	246
621	625	339	286
622	625	336	289
623	617	339	278
624	599	342	257
625	620	340	280
626	662	342	320
627	670	337	333
628	670	340	330
629	641	342	299
630	643	343	300
631	667	349	318
632	678	357	321
633	687	354	333
634	685	346	339
635	676	339	337
636	690	337	353
637	734	346	388
638	730	345	385
639	731	344	387
640	736	340	396
641	711	336	375
642	738	341	397
643	751	346	405
644	765	345	420
645	809	338	471
646	826	344	482
647	784	343	441
648	769	344	425
649	792	346	446
650	822	341	481
651	843	345	498
652	871	345	526
653	852	348	504
654	830	348	482
655	852	344	508
656	850	343	507
657	860	344	516
658	867	332	535
659	899	329	570
660	938	341	597
661	911	337	574
662	919	343	576
663	924	350	574
664	921	345	576
665	924	333	591
666	956	337	619
667	953	346	607
668	939	351	588
669	981	347	634
670	1024	344	680
671	1050	344	706
672	1044	333	711
673	1079	338	741
674	1096	346	750
675	1081	343	738
676	1117	346	771
677	1133	333	800
678	1152	338	814
679	1185	336	849
680	1217	349	868
681	1239	347	892
682	1249	343	906
683	1228	340	888
684	1282	337	945
685	1322	335	987
686	1341	342	999
687	1336	345	991
688	1354	341	1013
689	1389	344	1045
690	1355	344	1011
691	1384	344	1040
692	1427	344	1083
693	1444	334	1110
694	1430	334	1096
695	1454	346	1108
696	1490	338	1152
697	1513	338	1175
698	1523	340	1183
699	1510	336	1174
700	1545	347	1198
701	1538	344	1194
702	1577	342	1235
703	1594	336	1258
704	1600	343	1257
705	1619	338	1281
706	1627	330	1297
707	1639	331	1308
708	1667	342	1325
709	1667	346	1321
710	1674	353	1321
711	1673	338	1335
712	1688	334	1354
713	1691	339	1352
714	1760	339	1421
715	1810	343	1467
716	1798	327	1471
717	1828	323	1505
718	1851	330	1521
719	1847	332	1515
