index	original	background	difference
523	445	351	94
524	453	354	99
525	458	351	107
526	445	350	95
527	444	344	100
528	441	349	92
529	444	350	94
530	451	343	108
531	461	337	124
532	458	345	113
533	453	346	107
534	434	343	91
535	436	345	91
536	439	358	81
537	441	345	96
538	447	347	100
539	450	357	93
540	447	348	99
541	448	345	103
542	449	350	99
543	445	343	102
544	453	344	109
545	462	347	115
546	458	351	107
547	451	349	102
548	450	352	98
549	457	342	115
550	461	338	123
551	464	342	122
552	462	346	116
553	463	341	122
554	468	346	122
555	468	341	127
556	468	348	120
557	475	347	128
558	479	341	138
559	474	344	130
560	474	342	132
561	469	349	120
562	467	346	121
563	476	343	133
564	479	342	137
565	478	342	136
566	480	344	136
567	485	348	137
568	479	352	127
569	480	348	132
570	473	335	138
571	474	332	142
572	485	347	138
573	489	352	137
574	490	360	130
575	488	357	131
576	483	356	127
577	482	345	137
578	490	341	149
579	488	344	144
580	489	348	141
581	504	348	156
582	504	344	160
583	495	337	158
584	497	328	169
585	502	348	154
586	502	345	157
587	512	342	170
588	516	349	167
589	521	345	176
590	518	349	169
591	510	353	157
592	517	338	179
593	526	343	183
594	534	339	195
595	535	339	196
596	532	340	192
597	526	341	185
598	517	343	174
599	533	348	185
600	528	344	184
601	529	346	183
602	548	343	205
603	560	352	208
604	557	349	208
605	557	345	212
606	556	352	204
607	552	348	204
608	547	337	210
609	551	334	217
610	563	346	217
611	567	345	222
612	560	334	226
613	561	338	223
614	569	342	227
615	572	342	230
616	573	341	232
617	574	342	232
618	577	335	242
619	593	337	256
620	593	349	244
621	603	339	264
622	606	336	270
623	611	339	272
624	612	342	270
625	614	340	274
626	620	342	278
627	633	337	296
628	641	340	301
629	649	342	307
630	664	343	321
631	666	349	317
632	677	357	320
633	680	354	326
634	682	346	336
635	698	339	359
636	707	337	370
637	717	346	371
638	718	345	373
639	729	344	385
640	744	340	404
641	747	336	411
642	758	341	417
643	770	346	424
644	777	345	432
645	779	338	441
646	768	344	424
647	773	343	430
648	786	344	442
649	798	346	452
650	817	341	476
651	824	345	479
652	829	345	484
653	839	348	491
654	861	348	513
655	861	344	517
656	855	343	512
657	852	344	508
658	877	332	545
659	902	329	573
660	900	341	559
661	904	337	567
662	917	343	574
663	927	350	577
664	935	345	590
665	953	333	620
666	962	337	625
667	964	346	618
668	990	351	639
669	1017	347	670
670	1021	344	677
671	1016	344	672
672	1033	333	700
673	1060	338	722
674	1070	346	724
675	1093	343	750
676	1115	346	769
677	1137	333	804
678	1151	338	813
679	1157	336	821
680	1179	349	830
681	1200	347	853
682	1223	343	880
683	1231	340	891
684	1244	337	907
685	1271	335	936
686	1304	342	962
687	1325	345	980
688	1341	341	1000
689	1367	344	1023
690	1373	344	1029
691	1398	344	1054
692	1426	344	1082
693	1424	334	1090
694	1436	334	1102
695	1468	346	1122
696	1477	338	1139
697	1502	338	1164
698	1499	340	1159
699	1510	336	1174
700	1547	347	1200
701	1573	344	1229
702	1570	342	1228
703	1580	336	1244
704	1602	343	1259
705	1605	338	1267
706	1613	330	1283
707	1623	331	1292
708	1629	342	1287
709	1654	346	1308
710	1688	353	1335
711	1721	338	1383
712	1721	334	1387
713	1727	339	1388
714	1743	339	1404
715	1764	343	1421
716	1817	327	1490
717	1825	323	1502
718	1834	330	1504
719	1861	332	1529
720	1871	334	1537
721	1898	328	1570
722	1913	334	1579
723	1944	333	1611
724	1965	338	1627
725	1982	345	1637
726	2027	336	1691
727	2054	325	1729
728	2062	329	1733
729	2102	341	1761
730	2155	340	1815
731	2165	345	1820
732	2227	344	1883
733	2231	342	1889
734	2237	347	1890
735	2275	341	1934
736	2303	332	1971
737	2356	331	2025
738	2370	345	2025
739	2365	337	2028
740	2409	339	2070
741	2459	347	2112
742	2483	338	2145
743	2484	335	2149
744	2498	347	2151
745	2526	341	2185
746	2549	334	2215
747	2563	338	2225
748	2593	335	2258
749	2605	335	2270
750	2612	341	2271
751	2626	336	2290
752	2619	338	2281
753	2642	337	2305
754	2656	336	2320
755	2647	342	2305
756	2667	340	2327
757	2694	346	2348
758	2663	341	2322
759	2667	348	2319
760	2656	345	2311
761	2654	337	2317
762	2658	339	2319
763	2669	329	2340
764	2686	323	2363
765	2703	331	2372
766	2695	333	2362
767	2686	335	2351
768	2685	340	2345
769	2683	333	2350
770	2667	324	2343
771	2678	334	2344
772	2688	342	2346
773	2685	333	2352
774	2700	339	2361
775	2692	343	2349
776	2698	343	2355
777	2721	337	2384
778	2741	336	2405
779	2746	346	2400
780	2747	351	2396
781	2773	342	2431
782	2760	339	2421
783	2790	341	2449
784	2821	335	2486
785	2853	342	2511
786	2862	344	2518
787	2879	345	2534
788	2902	346	2556
789	2932	338	2594
790	2933	330	2603
791	2959	326	2633
792	3000	341	2659
793	3005	337	2668
794	3049	332	2717
795	3082	340	2742
796	3072	337	2735
797	3110	341	2769
798	3124	346	2778
799	3120	349	2771
800	3134	347	2787
801	3157	345	2812
802	3160	331	2829
803	3157	328	2829
804	3187	328	2859
805	3199	334	2865
806	3197	333	2864
807	3201	337	2864
808	3199	346	2853
809	3199	349	2850
810	3209	341	2868
811	3204	332	2872
812	3199	335	2864
813	3173	333	2840
814	3191	330	2861
815	3157	331	2826
816	3139	341	2798
817	3142	344	2798
818	3139	337	2802
819	3133	339	2794
820	3124	336	2788
821	3160	335	2825
822	3131	337	2794
823	3092	336	2756
824	3102	338	2764
825	3104	325	2779
826	3097	324	2773
827	3080	326	2754
828	3070	333	2737
829	3073	343	2730
830	3062	341	2721
831	3044	330	2714
832	3030	327	2703
833	3052	331	2721
834	3052	335	2717
835	3060	320	2740
836	3085	326	2759
837	3103	334	2769
838	3099	330	2769
839	3106	326	2780
840	3111	334	2777
841	3128	337	2791
842	3131	334	2797
