index	original	background	difference
398	425	349	76
399	405	353	52
400	395	357	38
401	401	356	45
402	433	358	75
403	452	351	101
404	438	354	84
405	416	346	70
406	439	348	91
407	447	351	96
408	434	362	72
409	427	368	59
410	430	362	68
411	441	360	81
412	447	364	83
413	445	366	79
414	419	359	60
415	409	357	52
416	406	370	36
417	405	364	41
418	412	365	47
419	416	367	49
420	429	367	62
421	425	359	66
422	424	363	61
423	434	358	76
424	420	368	52
425	419	362	57
426	441	354	87
427	415	349	66
428	414	356	58
429	435	359	76
430	434	357	77
431	406	354	52
432	422	351	71
433	424	359	65
434	420	357	63
435	443	352	91
436	442	356	86
437	413	358	55
438	420	355	65
439	417	349	68
440	423	351	72
441	423	357	66
442	425	358	67
443	438	358	80
444	431	363	68
445	429	363	66
446	416	355	61
447	411	346	65
448	420	345	75
449	449	350	99
450	467	346	121
451	462	359	103
452	434	361	73
453	409	357	52
454	433	358	75
455	443	351	92
456	452	352	100
457	448	359	89
458	451	360	91
459	421	353	68
460	412	355	57
461	455	357	98
462	435	364	71
463	412	357	55
464	417	349	68
465	426	360	66
466	456	362	94
467	464	355	109
468	448	352	96
469	448	358	90
470	446	361	85
471	426	354	72
472	427	349	78
473	451	347	104
474	444	360	84
475	451	365	86
476	458	369	89
477	418	363	55
478	430	356	74
479	437	357	80
480	412	341	71
481	412	352	60
482	413	356	57
483	432	358	74
484	450	353	97
485	454	353	101
486	443	357	86
487	426	366	60
488	419	349	70
489	421	351	70
490	432	352	80
491	425	347	78
492	433	347	86
493	443	351	92
494	438	348	90
495	444	345	99
496	436	353	83
497	438	355	83
498	431	359	72
499	433	352	81
500	439	356	83
501	448	349	99
502	464	349	115
503	448	345	103
504	446	348	98
505	461	352	109
506	461	346	115
507	452	340	112
508	435	341	94
509	452	346	106
510	470	355	115
511	457	350	107
512	437	340	97
513	423	342	81
514	432	350	82
515	436	353	83
516	439	354	85
517	425	353	72
518	419	351	68
519	430	352	78
520	430	341	89
521	441	340	101
522	455	348	107
523	455	351	104
524	448	354	94
525	446	351	95
526	439	350	89
527	443	344	99
528	449	349	100
529	443	350	93
530	453	343	110
531	461	337	124
532	460	345	115
533	451	346	105
534	458	343	115
535	452	345	107
536	471	358	113
537	460	345	115
538	461	347	114
539	466	357	109
540	457	348	109
541	469	345	124
542	470	350	120
543	453	343	110
544	462	344	118
545	472	347	125
546	465	351	114
547	445	349	96
548	463	352	111
549	464	342	122
550	453	338	115
551	455	342	113
552	461	346	115
553	453	341	112
554	488	346	142
555	517	341	176
556	495	348	147
557	481	347	134
558	488	341	147
559	493	344	149
560	484	342	142
561	461	349	112
562	478	346	132
563	497	343	154
564	512	342	170
565	485	342	143
566	479	344	135
567	470	348	122
568	479	352	127
569	486	348	138
570	483	335	148
571	504	332	172
572	526	347	179
573	499	352	147
574	479	360	119
575	496	357	139
576	509	356	153
577	512	345	167
578	535	341	194
579	529	344	185
580	511	348	163
581	529	348	181
582	549	344	205
583	542	337	205
584	526	328	198
585	532	348	184
586	540	345	195
587	559	342	217
588	551	349	202
589	550	345	205
590	564	349	215
591	578	353	225
592	588	338	250
593	569	343	226
594	560	339	221
595	568	339	229
596	573	340	233
597	595	341	254
598	594	343	251
599	585	348	237
600	618	344	274
601	616	346	270
602	621	343	278
603	608	352	256
604	609	349	260
605	633	345	288
606	644	352	292
607	636	348	288
608	623	337	286
609	623	334	289
610	616	346	270
611	626	345	281
612	630	334	296
613	636	338	298
614	654	342	312
615	643	342	301
616	651	341	310
617	666	342	324
618	684	335	349
619	713	337	376
620	696	349	347
621	681	339	342
622	675	336	339
623	686	339	347
624	741	342	399
625	752	340	412
626	724	342	382
627	746	337	409
628	753	340	413
629	767	342	425
630	784	343	441
631	799	349	450
632	848	357	491
633	846	354	492
634	837	346	491
635	835	339	496
636	873	337	536
637	866	346	520
638	842	345	497
639	859	344	515
640	883	340	543
641	897	336	561
642	925	341	584
643	934	346	588
644	949	345	604
645	929	338	591
646	944	344	600
647	975	343	632
648	1029	344	685
649	991	346	645
650	1019	341	678
651	1035	345	690
652	1024	345	679
653	1037	348	689
654	1076	348	728
655	1123	344	779
656	1095	343	752
657	1083	344	739
658	1122	332	790
659	1113	329	784
660	1137	341	796
661	1182	337	845
662	1174	343	831
663	1163	350	813
664	1203	345	858
665	1214	333	881
666	1261	337	924
667	1242	346	896
668	1249	351	898
669	1317	347	970
670	1352	344	1008
671	1347	344	1003
672	1335	333	1002
673	1368	338	1030
674	1445	346	1099
675	1450	343	1107
676	1486	346	1140
677	1535	333	1202
678	1557	338	1219
679	1561	336	1225
680	1591	349	1242
681	1645	347	1298
682	1685	343	1342
683	1670	340	1330
684	1676	337	1339
685	1716	335	1381
686	1706	342	1364
687	1749	345	1404
688	1818	341	1477
689	1819	344	1475
690	1903	344	1559
691	1887	344	1543
692	1896	344	1552
693	1935	334	1601
694	1911	334	1577
695	1943	346	1597
696	2007	338	1669
697	2043	338	1705
698	2011	340	1671
699	1977	336	1641
700	1997	347	1650
701	2065	344	1721
702	2092	342	1750
703	2101	336	1765
704	2103	343	1760
705	2099	338	1761
706	2142	330	1812
707	2184	331	1853
708	2214	342	1872
709	2172	346	1826
710	2233	353	1880
711	2276	338	1938
712	2312	334	1978
713	2304	339	1965
714	2286	339	1947
715	2379	343	2036
716	2386	327	2059
717	2396	323	2073
718	2452	330	2122
719	2485	332	2153
720	2508	334	2174
721	2475	328	2147
722	2508	334	2174
723	2505	333	2172
724	2568	338	2230
725	2621	345	2276
726	2647	336	2311
727	2664	325	2339
728	2723	329	2394
729	2774	341	2433
730	2844	340	2504
731	2900	345	2555
732	2915	344	2571
733	2916	342	2574
734	2976	347	2629
735	2979	341	2638
736	3030	332	2698
737	3074	331	2743
738	3113	345	2768
739	3167	337	2830
740	3202	339	2863
741	3147	347	2800
742	3137	338	2799
743	3196	335	2861
744	3181	347	2834
745	3164	341	2823
746	3280	334	2946
747	3345	338	3007
748	3351	335	3016
749	3318	335	2983
750	3351	341	3010
751	3312	336	2976
752	3335	338	2997
753	3377	337	3040
754	3388	336	3052
755	3402	342	3060
756	3415	340	3075
757	3368	346	3022
758	3362	341	3021
759	3339	348	2991
760	3321	345	2976
761	3332	337	2995
762	3354	339	3015
763	3365	329	3036
764	3302	323	2979
765	3355	331	3024
766	3403	333	3070
767	3391	335	3056
768	3378	340	3038
769	3340	333	3007
770	3399	324	3075
771	3428	334	3094
772	3462	342	3120
773	3391	333	3058
774	3351	339	3012
775	3346	343	3003
776	3370	343	3027
777	3434	337	3097
778	3436	336	3100
779	3441	346	3095
780	3475	351	3124
781	3465	342	3123
782	3450	339	3111
783	3549	341	3208
784	3565	335	3230
785	3547	342	3205
786	3507	344	3163
787	3581	345	3236
788	3678	346	3332
789	3699	338	3361
790	3677	330	3347
791	3713	326	3387
792	3736	341	3395
793	3797	337	3460
794	3821	332	3489
795	3841	340	3501
796	3897	337	3560
797	3949	341	3608
798	3911	346	3565
799	3920	349	3571
800	3959	347	3612
801	3968	345	3623
802	3923	331	3592
803	4026	328	3698
804	3966	328	3638
805	3952	334	3618
806	3969	333	3636
807	3962	337	3625
808	3970	346	3624
809	3942	349	3593
810	4018	341	3677
811	4025	332	3693
812	4021	335	3686
813	3932	333	3599
814	3976	330	3646
815	3987	331	3656
816	3870	341	3529
817	3884	344	3540
818	3927	337	3590
819	3891	339	3552
820	3917	336	3581
821	3908	335	3573
822	3869	337	3532
823	3840	336	3504
824	3854	338	3516
825	3840	325	3515
826	3817	324	3493
827	3798	326	3472
828	3718	333	3385
829	3787	343	3444
830	3826	341	3485
831	3760	330	3430
832	3732	327	3405
833	3839	331	3508
834	3894	335	3559
835	3802	320	3482
836	3760	326	3434
837	3853	334	3519
838	3846	330	3516
839	3877	326	3551
840	3912	334	3578
841	3921	337	3584
842	3926	334	3592
843	3922	330	3592
844	3925	329	3596
845	3946	325	3621
846	3998	328	3670
847	4015	332	3683
848	4060	334	3726
849	4101	334	3767
850	4087	330	3757
851	4156	329	3827
852	4171	333	3838
853	4159	322	3837
854	4181	325	3856
855	4175	331	3844
856	4247	332	3915
857	4289	327	3962
858	4268	334	3934
859	4327	327	4000
860	4351	328	4023
861	4389	330	4059
862	4395	330	4065
863	4387	335	4052
864	4389	331	4058
865	4422	332	4090
866	4381	331	4050
867	4440	324	4116
868	4475	322	4153
869	4489	321	4168
870	4491	329	4162
871	4509	323	4186
872	4519	328	4191
873	4557	330	4227
874	4588	322	4266
875	4524	327	4197
876	4522	338	4184
877	4476	328	4148
878	4521	318	4203
879	4506	318	4188
880	4487	335	4152
881	4442	331	4111
882	4480	332	4148
883	4510	330	4180
884	4534	335	4199
885	4469	332	4137
886	4457	319	4138
887	4467	319	4148
888	4441	334	4107
889	4408	325	4083
890	4388	325	4063
891	4347	321	4026
892	4348	320	4028
893	4356	321	4035
894	4288	326	3962
895	4341	332	4009
896	4330	332	3998
897	4350	329	4021
898	4362	328	4034
899	4300	325	3975
900	4295	328	3967
901	4293	325	3968
902	4327	324	4003
903	4317	336	3981
904	4316	329	3987
905	4312	316	3996
906	4293	321	3972
907	4357	335	4022
908	4358	337	4021
909	4354	330	4024
910	4436	336	4100
