index	original	background	difference
290	4152	2252	1900
291	4222	2245	1977
292	4225	2230	1995
293	4195	2226	1969
294	4149	2222	1927
295	4177	2219	1958
296	4217	2200	2017
297	4204	2205	1999
298	4148	2229	1919
299	4188	2218	1970
300	4147	2214	1933
301	4172	2226	1946
302	4190	2232	1958
303	4160	2216	1944
304	4164	2200	1964
305	4100	2220	1880
306	4062	2224	1838
307	4128	2219	1909
308	4186	2224	1962
309	4191	2195	1996
310	4193	2214	1979
311	4230	2223	2007
312	4178	2208	1970
313	4118	2232	1886
314	4183	2207	1976
315	4177	2192	1985
316	4090	2201	1889
317	4080	2215	1865
318	4159	2225	1934
319	4134	2206	1928
320	4112	2208	1904
321	4174	2202	1972
322	4139	2203	1936
323	4063	2217	1846
324	4060	2202	1858
325	4018	2195	1823
326	4069	2205	1864
327	4135	2197	1938
328	4064	2181	1883
329	4045	2188	1857
330	4087	2176	1911
331	4113	2196	1917
332	4079	2194	1885
333	4108	2185	1923
334	4126	2171	1955
335	4095	2187	1908
336	4060	2206	1854
337	4047	2197	1850
338	4001	2177	1824
339	3959	2183	1776
340	3952	2184	1768
341	3941	2193	1748
342	3970	2193	1777
343	3951	2181	1770
344	3918	2176	1742
345	3868	2196	1672
346	3822	2209	1613
347	3838	2208	1630
348	3853	2177	1676
349	3828	2175	1653
350	3783	2203	1580
351	3801	2198	1603
352	3728	2200	1528
353	3685	2167	1518
354	3640	2170	1470
355	3665	2200	1465
356	3705	2177	1528
357	3640	2150	1490
358	3596	2162	1434
359	3557	2151	1406
360	3552	2171	1381
361	3518	2183	1335
362	3487	2180	1307
363	3524	2194	1330
364	3526	2193	1333
365	3516	2165	1351
366	3519	2148	1371
367	3525	2164	1361
368	3461	2168	1293
369	3448	2175	1273
370	3513	2176	1337
371	3492	2180	1312
372	3513	2172	1341
373	3569	2164	1405
374	3531	2160	1371
375	3506	2179	1327
376	3484	2184	1300
377	3484	2165	1319
378	3439	2150	1289
379	3470	2165	1305
380	3491	2161	1330
381	3520	2157	1363
382	3482	2153	1329
383	3521	2152	1369
384	3558	2171	1387
385	3530	2139	1391
386	3588	2135	1453
387	3550	2170	1380
388	3552	2163	1389
389	3615	2145	1470
390	3637	2156	1481
391	3671	2175	1496
392	3731	2151	1580
393	3768	2160	1608
394	3789	2168	1621
395	3829	2149	1680
396	3867	2159	1708
397	3856	2156	1700
398	3865	2148	1717
399	3967	2153	1814
400	4026	2159	1867
401	3957	2149	1808
402	3931	2143	1788
403	3975	2141	1834
404	3985	2129	1856
405	3992	2120	1872
406	4025	2129	1896
407	4034	2136	1898
408	4017	2129	1888
409	4069	2138	1931
410	4110	2150	1960
411	4067	2142	1925
412	4112	2149	1963
413	4202	2153	2049
414	4203	2130	2073
415	4206	2121	2085
416	4217	2129	2088
417	4164	2123	2041
418	4129	2126	2003
419	4126	2129	1997
420	4077	2129	1948
421	4159	2120	2039
422	4184	2128	2056
423	4203	2128	2075
424	4155	2108	2047
425	4158	2097	2061
426	4199	2117	2082
427	4229	2123	2106
428	4333	2090	2243
429	4372	2087	2285
430	4384	2118	2266
431	4486	2122	2364
432	4482	2108	2374
433	4483	2087	2396
434	4512	2082	2430
435	4545	2106	2439
436	4620	2136	2484
437	4697	2109	2588
438	4639	2089	2550
439	4613	2116	2497
440	4634	2115	2519
441	4717	2086	2631
442	4756	2076	2680
443	4781	2085	2696
444	4711	2091	2620
445	4750	2120	2630
446	4815	2113	2702
447	4788	2102	2686
448	4653	2097	2556
449	4604	2080	2524
450	4577	2109	2468
451	4550	2101	2449
452	4490	2097	2393
453	4448	2104	2344
454	4359	2076	2283
455	4301	2093	2208
456	4299	2111	2188
457	4296	2099	2197
458	4227	2095	2132
459	4193	2098	2095
460	4206	2105	2101
461	4220	2104	2116
462	4233	2090	2143
463	4192	2092	2100
464	4143	2099	2044
465	4070	2095	1975
466	4092	2087	2005
467	4112	2092	2020
468	4010	2074	1936
469	3968	2066	1902
470	3928	2074	1854
471	3939	2074	1865
472	3883	2080	1803
473	3884	2079	1805
474	3855	2081	1774
475	3793	2094	1699
476	3713	2073	1640
477	3697	2074	1623
478	3732	2078	1654
479	3731	2075	1656
