index	original	background	difference
604	5986	262	5724
605	5983	265	5718
606	5999	259	5740
607	6068	262	5806
608	5986	270	5716
609	6055	272	5783
610	6146	267	5879
611	6144	266	5878
612	6132	265	5867
613	6130	262	5868
614	6217	257	5960
615	6255	257	5998
616	6272	252	6020
617	6317	257	6060
618	6328	262	6066
619	6419	262	6157
620	6574	255	6319
621	6603	256	6347
622	6684	251	6433
623	6863	252	6611
624	6869	268	6601
625	6852	272	6580
626	6931	260	6671
627	7077	266	6811
628	7278	263	7015
629	7424	259	7165
630	7466	261	7205
631	7599	262	7337
632	7618	262	7356
633	7618	265	7353
634	7831	264	7567
635	7934	269	7665
636	7989	262	7727
637	8092	263	7829
638	8143	269	7874
639	8163	264	7899
640	8302	255	8047
641	8396	259	8137
642	8391	257	8134
643	8460	267	8193
644	8583	261	8322
645	8620	262	8358
646	8642	252	8390
647	8685	264	8421
648	8712	262	8450
649	8777	259	8518
650	8813	265	8548
651	8942	267	8675
652	8852	264	8588
653	8808	266	8542
654	8897	253	8644
655	8844	259	8585
656	8787	264	8523
657	8796	267	8529
658	8798	258	8540
659	8672	262	8410
660	8601	258	8343
661	8602	252	8350
662	8553	256	8297
663	8467	262	8205
664	8352	259	8093
665	8277	272	8005
666	8247	257	7990
667	8166	256	7910
668	8029	268	7761
669	7995	269	7726
670	7853	269	7584
671	7801	264	7537
672	7783	272	7511
673	7745	269	7476
674	7722	264	7458
675	7684	263	7421
676	7657	267	7390
677	7633	262	7371
678	7602	256	7346
679	7511	259	7252
680	7521	262	7259
681	7505	268	7237
682	7450	266	7184
683	7375	258	7117
684	7420	253	7167
685	7453	255	7198
686	7425	272	7153
687	7492	269	7223
688	7520	251	7269
689	7536	252	7284
690	7556	254	7302
691	7511	251	7260
692	7612	248	7364
693	7818	259	7559
694	7863	269	7594
695	7850	264	7586
696	7902	248	7654
697	8096	260	7836
698	8232	264	7968
699	8258	264	7994
700	8409	267	8142
701	8535	267	8268
702	8597	263	8334
703	8677	258	8419
704	8724	251	8473
705	8869	266	8603
706	8948	272	8676
707	9144	265	8879
708	9263	258	9005
709	9261	261	9000
710	9329	258	9071
711	9458	262	9196
712	9565	267	9298
713	9697	257	9440
714	9802	265	9537
715	9808	268	9540
716	9885	261	9624
717	10108	274	9834
718	10209	251	9958
719	10276	273	10003
720	10354	267	10087
721	10412	262	10150
722	10454	256	10198
723	10578	254	10324
724	10605	266	10339
725	10703	273	10430
726	10883	260	10623
727	11015	254	10761
728	11079	263	10816
729	11059	262	10797
730	11058	258	10800
731	11019	259	10760
732	11167	256	10911
733	11300	256	11044
734	11331	261	11070
735	11275	264	11011
736	11169	259	10910
737	11088	266	10822
738	11124	268	10856
739	11003	257	10746
740	10887	257	10630
741	10882	261	10621
742	10787	255	10532
743	10791	263	10528
744	10808	266	10542
745	10777	272	10505
746	10689	271	10418
747	10644	263	10381
748	10657	260	10397
749	10509	267	10242
