index	original	background	difference
379	285	276	9
380	288	275	13
381	273	279	-6
382	285	273	12
383	289	271	18
384	291	272	19
385	273	276	-3
386	279	267	12
387	268	275	-7
388	286	275	11
389	279	275	4
390	279	268	11
391	260	271	-11
392	279	272	7
393	289	267	22
394	286	274	12
395	275	272	3
396	278	277	1
397	291	281	10
398	292	276	16
399	274	280	-6
400	275	278	-3
401	263	274	-11
402	283	268	15
403	276	274	2
404	288	279	9
405	282	283	-1
406	263	269	-6
407	259	270	-11
408	293	264	29
409	278	267	11
410	277	257	20
411	277	269	8
412	259	274	-15
413	262	273	-11
414	274	267	7
415	282	282	0
416	306	281	25
417	297	275	22
418	284	270	14
419	307	266	41
420	292	263	29
421	271	264	7
422	263	263	0
423	247	264	-17
424	238	259	-21
425	269	269	0
426	279	275	4
427	282	272	10
428	279	271	8
429	264	274	-10
430	269	270	-1
431	271	273	-2
432	274	267	7
433	282	268	14
434	286	262	24
435	279	271	8
436	277	272	5
437	284	266	18
438	283	264	19
439	258	270	-12
440	293	267	26
441	305	274	31
442	278	267	11
443	255	261	-6
444	274	272	2
445	287	279	8
446	284	271	13
447	272	271	1
448	284	273	11
449	282	277	5
450	281	273	8
451	277	269	8
452	276	271	5
453	283	269	14
454	284	265	19
455	297	267	30
456	286	274	12
457	285	277	8
458	287	266	21
459	294	264	30
460	301	262	39
461	295	279	16
462	287	283	4
463	281	275	6
464	261	261	0
465	253	268	-15
466	274	261	13
467	272	266	6
468	273	268	5
469	269	279	-10
470	265	273	-8
471	258	276	-18
472	276	270	6
473	274	258	16
474	272	264	8
475	269	271	-2
476	283	264	19
477	291	261	30
478	284	264	20
479	286	271	15
480	284	271	13
481	275	275	0
482	283	263	20
483	278	255	23
484	271	261	10
485	272	274	-2
486	278	268	10
487	290	271	19
488	291	268	23
489	273	263	10
490	293	253	40
491	310	269	41
492	279	275	4
493	288	268	20
494	286	262	24
495	264	265	-1
496	267	266	1
497	277	273	4
498	283	267	16
499	265	267	-2
500	257	269	-12
501	277	265	12
502	271	261	10
503	272	265	7
504	286	270	16
505	285	277	8
506	293	276	17
507	264	272	-8
508	262	262	0
509	277	265	12
510	288	276	12
511	288	275	13
512	289	269	20
513	280	278	2
514	286	277	9
515	261	265	-4
516	270	265	5
517	283	270	13
518	286	268	18
519	275	279	-4
520	275	272	3
521	273	273	0
522	275	269	6
523	261	270	-9
524	266	270	-4
525	278	274	4
526	285	262	23
527	262	259	3
528	267	265	2
529	282	267	15
530	279	265	14
531	276	270	6
532	282	268	14
533	290	282	8
534	285	276	9
535	271	279	-8
536	261	273	-12
537	281	264	17
538	311	258	53
539	292	269	23
540	273	274	-1
541	261	276	-15
542	254	273	-19
543	270	281	-11
544	278	279	-1
545	264	273	-9
546	279	272	7
547	285	281	4
548	295	275	20
549	285	275	10
550	290	268	22
551	288	275	13
552	285	270	15
553	277	271	6
554	298	271	27
555	277	276	1
556	267	265	2
557	268	273	-5
558	260	269	-9
559	263	268	-5
560	287	270	17
561	266	277	-11
562	274	269	5
563	271	272	-1
564	274	278	-4
565	278	277	1
566	280	266	14
567	285	279	6
568	288	276	12
569	271	264	7
570	270	265	5
571	276	272	4
572	277	272	5
573	280	284	-4
574	280	276	4
575	285	274	11
576	300	275	25
577	287	270	17
578	282	264	18
579	274	271	3
580	282	270	12
581	285	274	11
582	289	267	22
583	288	267	21
584	284	270	14
585	279	282	-3
586	280	281	-1
587	264	279	-15
588	268	275	-7
589	282	275	7
590	314	269	45
591	301	270	31
592	272	259	13
593	264	260	4
594	270	270	0
595	282	279	3
596	284	275	9
597	269	279	-10
598	274	270	4
599	282	277	5
600	273	273	0
601	272	272	0
602	277	265	12
603	279	263	16
604	293	260	33
605	277	272	5
606	283	269	14
607	284	268	16
608	297	274	23
609	282	273	9
610	277	274	3
611	277	275	2
612	292	269	23
613	285	275	10
614	269	275	-6
615	265	276	-11
616	264	271	-7
617	271	269	2
618	282	261	21
619	266	270	-4
620	274	279	-5
621	275	278	-3
622	293	263	30
623	299	265	34
624	301	266	35
625	310	273	37
626	289	272	17
627	269	271	-2
628	285	273	12
629	270	270	0
630	280	262	18
631	281	269	12
632	287	273	14
633	281	278	3
634	281	265	16
635	273	267	6
636	279	266	13
637	273	274	-1
638	286	271	15
639	275	266	9
640	278	272	6
641	302	277	25
642	282	272	10
643	264	283	-19
644	264	277	-13
645	268	279	-11
646	288	278	10
647	265	278	-13
648	268	267	1
649	256	275	-19
650	269	262	7
651	278	261	17
652	288	268	20
653	285	269	16
654	283	270	13
655	278	284	-6
656	283	273	10
657	286	272	14
658	290	275	15
659	283	272	11
660	263	272	-9
661	247	271	-24
662	270	270	0
663	266	275	-9
664	262	277	-15
665	260	272	-12
666	267	261	6
667	250	269	-19
668	250	268	-18
669	275	276	-1
670	267	275	-8
671	251	270	-19
672	254	259	-5
673	255	262	-7
674	258	275	-17
675	258	267	-9
676	271	271	0
677	274	278	-4
678	290	269	21
679	267	274	-7
680	260	267	-7
681	280	274	6
682	266	268	-2
683	250	268	-18
684	261	280	-19
685	274	281	-7
686	284	270	14
687	276	269	7
688	282	275	7
689	277	272	5
690	250	266	-16
691	243	275	-32
692	265	274	-9
693	281	264	17
694	275	265	10
695	280	268	12
696	281	275	6
697	269	275	-6
698	271	255	16
699	275	267	8
700	280	265	15
701	276	271	5
702	283	270	13
703	288	275	13
704	275	273	2
705	272	272	0
706	271	263	8
707	265	270	-5
708	285	270	15
709	280	268	12
710	287	267	20
711	286	275	11
712	270	271	-1
713	252	268	-16
714	268	266	2
715	294	276	18
716	292	264	28
717	281	261	20
718	274	259	15
719	313	279	34
720	298	270	28
721	268	278	-10
722	257	269	-12
723	259	266	-7
724	273	268	5
725	271	256	15
726	287	262	25
727	278	270	8
728	276	262	14
729	264	265	-1
730	270	268	2
731	288	276	12
732	278	270	8
733	269	270	-1
734	281	264	17
735	262	268	-6
736	272	265	7
737	270	268	2
738	272	273	-1
739	266	268	-2
740	287	267	20
741	272	268	4
742	266	266	0
743	280	271	9
744	278	269	9
745	283	275	8
746	273	272	1
747	271	278	-7
748	270	272	-2
749	282	265	17
750	289	265	24
751	267	263	4
752	273	263	10
753	259	281	-22
754	255	271	-16
755	266	268	-2
756	292	266	26
757	301	277	24
758	288	279	9
759	273	269	4
760	258	265	-7
761	254	276	-22
762	260	271	-11
763	286	271	15
764	289	264	25
765	292	277	15
766	286	272	14
767	278	273	5
768	273	267	6
769	249	271	-22
770	271	267	4
771	274	276	-2
772	261	271	-10
773	256	267	-11
774	273	268	5
775	281	270	11
776	286	265	21
777	293	280	13
778	291	276	15
779	276	264	12
780	260	266	-6
781	255	276	-21
782	261	272	-11
783	271	280	-9
784	283	275	8
785	283	277	6
786	280	280	0
787	258	281	-23
788	258	261	-3
789	258	268	-10
790	261	272	-11
791	255	281	-26
792	255	283	-28
793	270	281	-11
794	269	272	-3
795	258	272	-14
796	284	275	9
797	277	283	-6
798	265	280	-15
799	285	271	14
800	283	262	21
801	289	269	20
802	288	272	16
803	274	279	-5
804	274	272	2
805	258	269	-11
806	267	264	3
807	247	262	-15
808	255	266	-11
809	292	276	16
810	306	270	36
811	271	259	12
812	265	265	0
813	287	283	4
814	297	278	19
815	277	272	5
816	285	269	16
817	287	272	15
818	286	264	22
819	247	267	-20
820	266	272	-6
821	280	272	8
822	275	271	4
823	286	270	16
824	283	269	14
825	285	282	3
826	270	281	-11
827	265	278	-13
828	291	264	27
829	293	269	24
830	271	266	5
831	279	266	13
832	302	268	34
833	271	277	-6
